snapshot_id,project_id,snapshot_date,state,district,project_type,implementing_agency,project_geometry_type,applicable_land_acquisition_act,total_land_required_hectares,number_of_villages_affected,estimated_project_cost_inr_crore,land_type_required,tribal_area_flag,project_sanction_date,planned_land_acquisition_completion_date,planned_land_acquisition_duration_days,days_since_sanction_at_snapshot,current_stage_number,current_stage_name,percent_stages_completed_as_of_snapshot,cumulative_stage_delay_days_as_of_snapshot,approvals_required_count,approvals_approved_count_as_of_snapshot,approvals_pending_count_as_of_snapshot,critical_approval_pending_flag_as_of_snapshot,percent_compensation_disbursed_as_of_snapshot,compensation_dispute_flag_as_of_snapshot,active_legal_cases_count_as_of_snapshot,stay_order_active_flag_as_of_snapshot,high_court_or_above_case_flag_as_of_snapshot,percent_land_clear_title,percent_land_disputed_ownership,consent_percent_obtained,land_record_digitization_status,number_of_displaced_families,percent_families_resettled_as_of_snapshot,rr_plan_approved_flag_as_of_snapshot,rr_grievance_backlog_as_of_snapshot,public_hearing_objections_count,political_sensitivity_index,local_body_resolution_status,officer_turnover_count_as_of_snapshot,funds_availability_status_as_of_snapshot,budget_utilization_percent_as_of_snapshot,e_governance_system_used_flag,state_historical_avg_delay_days,agency_historical_completion_rate,project_type_historical_delay_rate,next_stage_at_snapshot,next_stage_name_at_snapshot,heuristic_risk_score,risk_tier,project_latitude,project_longitude,recommended_split,target_is_delayed_beyond_6mo,target_land_acquisition_delay_category_final,target_land_acquisition_delay_days_final,target_known_flag,target_next_stage_delay_flag,target_next_stage_delay_days,target_next_stage_known_flag
SNAP-000105-1,SIH26017-PRJ-000105,2023-10-31,West Bengal,Purulia,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",17.01,5,1488.69,Forest,False,2022-08-06,2028-09-13,2230,451,3,Survey & Measurement,22.2,146,6,6,0,False,0.0,False,0,False,False,68.7,33.7,,Fully Digitized,1,0.0,True,0,11,Low,Neutral,0,Insufficient,21.3,True,52.9,71.4,54.3,3,Survey & Measurement,33.3,Medium,23.29482,86.48219,train,,,,False,True,196.0,True
SNAP-000105-2,SIH26017-PRJ-000105,2025-05-01,West Bengal,Purulia,Power Transmission Line,POWERGRID/State Transco,Linear,"RFCTLARR Act, 2013",17.01,5,1488.69,Forest,False,2022-08-06,2028-09-13,2230,999,6,Award Declaration (Sec 23),55.6,604,6,6,0,False,13.6,True,1,False,False,67.4,34.9,,Fully Digitized,1,7.2,True,0,11,Low,Neutral,1,Delayed,35.0,True,58.8,65.1,58.1,6,Award Declaration (Sec 23),35.7,Medium,23.29482,86.48219,train,,,,False,True,163.0,True
SNAP-000106-1,SIH26017-PRJ-000106,2018-07-05,Odisha,Khordha,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",79.41,8,134.1,Homestead-Residential,False,2015-11-03,2023-06-07,2773,975,3,Survey & Measurement,22.2,587,3,3,0,False,0.0,False,0,False,False,50.6,42.3,,Fully Digitized,29,0.0,True,1,12,Medium,Opposing,1,Delayed,27.6,True,,100.0,0.0,3,Survey & Measurement,36.3,Medium,20.25724,85.49022,train,False,Minor Delay (<=6mo),61.0,True,True,256.0,True
SNAP-000106-2,SIH26017-PRJ-000106,2021-01-02,Odisha,Khordha,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",79.41,8,134.1,Homestead-Residential,False,2015-11-03,2023-06-07,2773,1887,7,Compensation Disbursement,66.7,1223,3,3,0,False,52.9,False,0,False,False,49.7,42.2,,Fully Digitized,29,50.1,True,3,12,Medium,Opposing,2,Insufficient,67.8,True,81.5,83.3,58.3,7,Compensation Disbursement,39.5,Medium,20.25724,85.49022,train,False,Minor Delay (<=6mo),61.0,True,True,611.0,True
SNAP-000107-1,SIH26017-PRJ-000107,2022-04-18,Gujarat,Ahmedabad,National Highway,NHAI,Linear,"National Highways Act, 1956",52.54,2,2388.1,Agricultural,False,2020-06-18,2022-12-06,901,669,6,Award Declaration (Sec 23),55.6,219,5,5,0,False,21.1,False,0,False,False,70.1,21.1,,Fully Digitized,4,14.0,True,1,11,Medium,Opposing,2,Delayed,53.8,True,69.0,60.7,60.7,6,Award Declaration (Sec 23),30.1,Medium,22.75071,72.53392,train,,,,True,True,148.0,True
SNAP-000108-1,SIH26017-PRJ-000108,2025-12-17,Chhattisgarh,Bastar,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",1151.97,32,12703.64,Mixed,False,2023-11-29,2031-05-27,2736,749,3,Survey & Measurement,22.2,276,4,4,0,False,0.0,False,0,False,False,54.2,46.3,68.4,Partially Digitized,586,0.0,True,23,40,Medium,Opposing,1,Insufficient,24.1,True,91.0,33.3,83.3,3,Survey & Measurement,50.6,Medium,19.52347,81.84718,validation,,,,False,True,213.0,True
SNAP-000109-1,SIH26017-PRJ-000109,2023-02-06,Madhya Pradesh,Chhindwara,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",428.16,16,9747.54,Agricultural,True,2022-08-27,2024-01-31,522,163,3,Survey & Measurement,22.2,-66,4,2,1,True,0.0,False,0,False,False,91.4,11.3,63.5,Fully Digitized,34,0.0,True,0,15,Low,Neutral,0,Delayed,20.2,True,4.0,54.5,77.3,3,Survey & Measurement,10.2,Low,22.14856,78.95803,train,False,On-Time,9.0,True,False,-7.0,True
SNAP-000110-1,SIH26017-PRJ-000110,2022-11-24,Chhattisgarh,Durg,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1504.98,38,4706.65,Forest,False,2020-11-26,2027-08-03,2441,728,5,Final Declaration (Sec 19),44.4,266,5,5,0,False,6.5,False,0,False,False,59.7,46.0,,Not Digitized,126,0.9,True,11,41,Medium,Opposing,2,Insufficient,35.7,False,60.2,38.5,76.9,5,Final Declaration (Sec 19),40.3,Medium,21.20485,81.24579,train,,,,False,True,183.0,True
SNAP-000111-1,SIH26017-PRJ-000111,2024-01-06,Uttar Pradesh,Gautam Buddh Nagar,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",20.87,3,1416.73,Government-Wasteland,False,2022-09-16,2024-08-16,700,477,7,Compensation Disbursement,66.7,-72,4,4,0,False,48.0,False,0,False,False,84.9,13.3,,Not Digitized,2,36.2,True,0,6,Low,Supportive,1,Adequate,66.0,False,41.4,74.4,48.7,7,Compensation Disbursement,0.0,Low,28.36627,77.43169,train,False,On-Time,-4.0,True,True,33.0,True
SNAP-000112-1,SIH26017-PRJ-000112,2016-07-16,Madhya Pradesh,Bhopal,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",36.01,1,10583.49,Agricultural,False,2016-01-18,2017-11-28,680,180,3,Survey & Measurement,22.2,-21,4,3,1,True,0.0,False,0,False,False,81.9,19.3,,Not Digitized,19,0.0,True,0,4,Low,Neutral,0,Adequate,20.2,False,,0.0,100.0,3,Survey & Measurement,13.3,Low,23.30443,77.38343,test,False,On-Time,0.0,True,False,-1.0,True
SNAP-000113-1,SIH26017-PRJ-000113,2025-04-22,Rajasthan,Udaipur,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",442.1,17,438.59,Forest,False,2022-02-01,2031-10-30,3558,1176,2,Social Impact Assessment (SIA),11.1,131,5,5,0,False,0.0,False,0,False,False,55.2,45.4,52.7,Partially Digitized,30,0.0,False,1,26,High,Opposing,4,Insufficient,14.8,False,89.0,57.1,68.6,2,Social Impact Assessment (SIA),54.1,Medium,24.61626,73.74254,train,,,,False,True,916.0,True
SNAP-000114-1,SIH26017-PRJ-000114,2020-08-26,Madhya Pradesh,Indore,Irrigation Canal/Dam,State Irrigation Dept,Linear,"RFCTLARR Act, 2013",1780.03,55,1837.87,Forest,False,2018-10-20,2024-07-04,2084,676,5,Final Declaration (Sec 19),44.4,227,5,5,0,False,6.3,False,0,False,False,89.7,6.9,,Not Digitized,147,1.1,True,7,38,Low,Neutral,6,Adequate,36.1,False,-5.1,0.0,100.0,5,Final Declaration (Sec 19),29.4,Low,22.85873,75.73711,train,False,Minor Delay (<=6mo),107.0,True,False,22.0,True
SNAP-000115-1,SIH26017-PRJ-000115,2016-12-02,Assam,Kamrup,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",11.65,2,3036.19,Agricultural,False,2016-06-08,2020-09-19,1564,177,1,Preliminary Notification (Sec 11),0.0,0,5,3,2,True,0.0,False,0,False,False,55.1,33.2,,Fully Digitized,2,0.0,False,0,0,Medium,Neutral,1,Delayed,6.5,True,,0.0,100.0,1,Preliminary Notification (Sec 11),20.3,Low,26.0885,91.77386,train,False,Minor Delay (<=6mo),65.0,True,True,119.0,True
SNAP-000116-1,SIH26017-PRJ-000116,2019-03-21,Telangana,Warangal,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",35.66,5,1548.81,Homestead-Residential,False,2018-10-19,2020-04-03,532,153,3,Survey & Measurement,22.2,-66,4,3,0,False,0.0,False,0,False,False,94.3,7.7,,Partially Digitized,13,0.0,True,0,7,Low,Neutral,2,Adequate,26.1,True,-28.0,63.6,36.4,3,Survey & Measurement,5.4,Low,18.0715,79.70876,train,False,On-Time,4.0,True,False,1.0,True
SNAP-000116-2,SIH26017-PRJ-000116,2019-07-10,Telangana,Warangal,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",35.66,5,1548.81,Homestead-Residential,False,2018-10-19,2020-04-03,532,264,5,Final Declaration (Sec 19),44.4,-86,4,3,1,True,5.3,False,0,False,False,93.6,6.3,,Partially Digitized,13,0.5,True,0,7,Low,Neutral,0,Adequate,50.6,True,-28.0,53.3,46.7,5,Final Declaration (Sec 19),0.0,Low,18.0715,79.70876,train,False,On-Time,4.0,True,False,-1.0,True
SNAP-000116-3,SIH26017-PRJ-000116,2019-11-13,Telangana,Warangal,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",35.66,5,1548.81,Homestead-Residential,False,2018-10-19,2020-04-03,532,390,7,Compensation Disbursement,66.7,-105,4,3,1,True,32.6,False,0,False,False,93.9,6.9,,Partially Digitized,13,36.4,True,1,7,Low,Neutral,0,Adequate,65.4,True,-24.0,61.1,44.4,7,Compensation Disbursement,1.7,Low,18.0715,79.70876,train,False,On-Time,4.0,True,False,-69.0,True
SNAP-000117-1,SIH26017-PRJ-000117,2020-07-20,Bihar,Muzaffarpur,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",839.37,24,851.33,Forest,False,2019-08-18,2022-05-16,1002,337,3,Survey & Measurement,22.2,57,5,4,1,True,0.0,False,0,False,False,78.3,26.7,86.7,Fully Digitized,60,0.0,True,1,20,Low,Neutral,1,Adequate,22.2,True,24.3,40.0,60.0,3,Survey & Measurement,22.2,Low,26.19119,85.20268,train,,,,True,True,49.0,True
SNAP-000117-2,SIH26017-PRJ-000117,2021-05-11,Bihar,Muzaffarpur,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",839.37,24,851.33,Forest,False,2019-08-18,2022-05-16,1002,632,6,Award Declaration (Sec 23),55.6,122,5,5,0,False,25.7,False,0,False,False,79.1,26.9,86.7,Fully Digitized,60,19.8,True,3,20,Low,Neutral,1,Adequate,48.5,True,21.0,44.4,66.7,6,Award Declaration (Sec 23),18.1,Low,26.19119,85.20268,train,,,,True,True,136.0,True
SNAP-000117-3,SIH26017-PRJ-000117,2021-12-21,Bihar,Muzaffarpur,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",839.37,24,851.33,Forest,False,2019-08-18,2022-05-16,1002,856,7,Compensation Disbursement,66.7,258,5,5,0,False,35.7,False,0,False,False,79.1,28.6,86.7,Fully Digitized,60,38.3,True,4,20,Low,Neutral,1,Delayed,56.6,True,21.0,46.2,69.2,7,Compensation Disbursement,27.4,Low,26.19119,85.20268,train,,,,True,False,-21.0,True
SNAP-000118-1,SIH26017-PRJ-000118,2020-09-12,Telangana,Karimnagar,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",307.15,14,3246.68,Agricultural,False,2017-12-08,2025-05-15,2715,1009,6,Award Declaration (Sec 23),55.6,354,5,5,0,False,25.1,False,1,False,True,71.9,27.8,,Partially Digitized,110,19.8,True,7,21,Medium,Neutral,1,Adequate,69.2,True,-14.7,50.0,50.0,6,Award Declaration (Sec 23),37.4,Medium,18.502,78.72532,test,False,Minor Delay (<=6mo),156.0,True,True,522.0,True
SNAP-000118-2,SIH26017-PRJ-000118,2023-04-11,Telangana,Karimnagar,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",307.15,14,3246.68,Agricultural,False,2017-12-08,2025-05-15,2715,1950,7,Compensation Disbursement,66.7,876,5,5,0,False,45.6,False,0,False,False,69.5,26.8,,Partially Digitized,110,41.8,True,8,21,Medium,Neutral,8,Delayed,70.8,True,40.6,33.3,77.8,7,Compensation Disbursement,41.9,Medium,18.502,78.72532,test,False,Minor Delay (<=6mo),156.0,True,True,565.0,True
SNAP-000119-1,SIH26017-PRJ-000119,2024-10-16,Madhya Pradesh,Chhindwara,Urban Metro Rail,State Metro Rail Corp,Linear,"RFCTLARR Act, 2013",119.18,2,12862.98,Government-Wasteland,False,2024-04-20,2025-12-13,602,179,4,Draft Declaration,33.3,-125,4,3,1,True,0.0,False,0,False,False,79.9,30.9,,Not Digitized,32,0.0,True,1,5,Low,Supportive,0,Adequate,28.2,False,10.3,58.3,83.3,4,Draft Declaration,12.8,Low,22.14248,78.82139,train,False,On-Time,1.0,True,False,-7.0,True
SNAP-000120-1,SIH26017-PRJ-000120,2022-07-26,Jharkhand,Ranchi,Mining Project,State Mining Corp,Area,"Coal Bearing Areas Acquisition Act, 1957",795.24,31,4673.63,Government-Wasteland,False,2020-05-30,2028-01-10,2781,787,5,Final Declaration (Sec 19),44.4,386,5,5,0,False,0.0,False,0,False,False,71.7,35.1,,Partially Digitized,273,0.0,True,18,31,Low,Neutral,6,Delayed,40.0,False,69.5,33.3,77.8,5,Final Declaration (Sec 19),47.8,Medium,23.23604,85.23662,train,,,,False,True,229.0,True
SNAP-000121-1,SIH26017-PRJ-000121,2016-04-17,Jharkhand,Dhanbad,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",469.77,15,1296.97,Agricultural,True,2015-09-10,2020-06-03,1728,220,2,Social Impact Assessment (SIA),11.1,136,5,3,2,True,0.0,False,0,False,False,54.6,43.8,,Not Digitized,36,0.0,False,0,0,High,Opposing,0,Insufficient,6.5,False,,,,2,Social Impact Assessment (SIA),38.3,Medium,23.85457,86.62088,train,,,,True,True,279.0,True
SNAP-000122-1,SIH26017-PRJ-000122,2024-05-28,Bihar,Muzaffarpur,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1213.57,38,8096.48,Mixed,False,2023-10-12,2025-05-24,590,229,2,Social Impact Assessment (SIA),11.1,138,4,3,1,True,0.0,False,0,False,False,58.3,39.0,49.3,Partially Digitized,638,0.0,False,3,29,Low,Opposing,3,Delayed,8.3,True,27.9,40.0,93.3,2,Social Impact Assessment (SIA),36.4,Medium,26.25549,85.51753,test,,,,True,True,187.0,True
SNAP-000122-2,SIH26017-PRJ-000122,2024-11-19,Bihar,Muzaffarpur,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1213.57,38,8096.48,Mixed,False,2023-10-12,2025-05-24,590,404,2,Social Impact Assessment (SIA),11.1,138,4,4,0,False,0.0,False,0,False,False,58.9,39.1,49.3,Partially Digitized,638,0.0,False,11,29,Low,Opposing,0,Delayed,18.3,True,27.6,40.0,93.3,2,Social Impact Assessment (SIA),31.6,Medium,26.25549,85.51753,test,,,,True,True,187.0,True
SNAP-000122-3,SIH26017-PRJ-000122,2025-05-09,Bihar,Muzaffarpur,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1213.57,38,8096.48,Mixed,False,2023-10-12,2025-05-24,590,575,2,Social Impact Assessment (SIA),22.2,325,4,4,0,False,0.0,False,0,False,False,59.3,38.1,49.3,Partially Digitized,638,0.0,True,11,29,Low,Opposing,4,Insufficient,17.7,True,24.8,44.4,94.4,3,Survey & Measurement,47.1,Medium,26.25549,85.51753,test,,,,True,True,,True
SNAP-000123-1,SIH26017-PRJ-000123,2025-05-30,Tamil Nadu,Tiruchirappalli,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1050.86,30,10129.58,Homestead-Residential,False,2021-12-11,2031-07-28,3516,1266,6,Award Declaration (Sec 23),55.6,650,5,5,0,False,22.2,False,0,False,False,64.9,35.6,,Partially Digitized,534,22.1,True,55,24,Medium,Opposing,7,Insufficient,59.9,False,53.6,29.4,88.2,6,Award Declaration (Sec 23),51.8,Medium,10.82096,78.51264,train,,,,False,,,False
SNAP-000124-1,SIH26017-PRJ-000124,2018-07-29,Tamil Nadu,Madurai,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1261.83,40,1547.79,Mixed,False,2016-07-08,2022-01-21,2023,751,5,Final Declaration (Sec 19),44.4,260,5,5,0,False,6.0,False,0,False,False,79.7,24.0,,Partially Digitized,624,1.1,True,47,26,Medium,Opposing,4,Insufficient,46.7,True,27.0,0.0,100.0,5,Final Declaration (Sec 19),43.6,Medium,9.84772,78.22746,train,,,,True,True,139.0,True
SNAP-000124-2,SIH26017-PRJ-000124,2020-08-26,Tamil Nadu,Madurai,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",1261.83,40,1547.79,Mixed,False,2016-07-08,2022-01-21,2023,1510,7,Compensation Disbursement,66.7,611,5,5,0,False,43.4,False,0,False,False,78.7,21.3,,Partially Digitized,624,46.5,True,70,26,Medium,Opposing,4,Delayed,67.0,True,19.0,20.0,80.0,7,Compensation Disbursement,44.2,Medium,9.84772,78.22746,train,,,,True,True,634.0,True
SNAP-000125-1,SIH26017-PRJ-000125,2020-04-29,Karnataka,Ballari,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",560.73,16,4402.35,Agricultural,False,2017-01-01,2020-10-01,1369,1214,8,Possession,77.8,506,5,5,0,False,65.6,False,0,False,False,73.1,32.3,,Fully Digitized,47,66.0,True,4,11,Low,Supportive,6,Adequate,78.2,True,-6.3,50.0,50.0,8,Possession,33.1,Medium,15.23701,76.9214,train,,,,True,True,53.0,True
SNAP-000126-1,SIH26017-PRJ-000126,2020-01-12,Karnataka,Ballari,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",446.5,15,2795.26,Government-Wasteland,False,2018-08-16,2022-04-19,1342,514,3,Survey & Measurement,22.2,115,4,4,0,False,0.0,False,1,False,True,91.7,11.4,52.9,Not Digitized,174,0.0,True,4,21,Low,Neutral,2,Delayed,30.5,False,3.0,0.0,100.0,3,Survey & Measurement,30.8,Medium,15.35747,76.59727,train,False,On-Time,23.0,True,True,158.0,True
SNAP-000126-2,SIH26017-PRJ-000126,2021-03-11,Karnataka,Ballari,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",446.5,15,2795.26,Government-Wasteland,False,2018-08-16,2022-04-19,1342,938,6,Award Declaration (Sec 23),55.6,388,4,4,0,False,33.8,False,1,False,True,91.0,13.2,52.9,Not Digitized,174,24.1,True,10,21,Low,Neutral,6,Delayed,61.8,False,-6.2,0.0,100.0,6,Award Declaration (Sec 23),41.4,Medium,15.35747,76.59727,train,False,On-Time,23.0,True,True,57.0,True
SNAP-000127-1,SIH26017-PRJ-000127,2025-06-16,Jharkhand,Ranchi,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",324.57,13,8390.94,Homestead-Residential,False,2024-05-09,2034-02-26,3580,403,2,Social Impact Assessment (SIA),11.1,75,5,5,0,False,0.0,False,0,False,False,78.6,23.3,,Not Digitized,166,0.0,False,4,14,Low,Opposing,4,Insufficient,14.3,False,93.3,52.4,76.2,2,Social Impact Assessment (SIA),24.6,Low,23.1391,85.27386,validation,,,,False,,,False
SNAP-000128-1,SIH26017-PRJ-000128,2017-08-23,Kerala,Thiruvananthapuram,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",7.13,4,1462.99,Mixed,False,2016-11-25,2018-06-21,573,271,3,Survey & Measurement,22.2,38,4,3,1,True,0.0,False,0,False,False,69.2,31.1,,Not Digitized,4,0.0,True,0,6,Low,Neutral,0,Insufficient,27.3,False,,,,3,Survey & Measurement,17.3,Low,8.64994,76.8654,test,,,,True,True,52.0,True
SNAP-000129-1,SIH26017-PRJ-000129,2019-11-25,Kerala,Thiruvananthapuram,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",69.48,2,5577.32,Homestead-Residential,True,2019-09-10,2020-07-23,317,76,1,Preliminary Notification (Sec 11),0.0,0,5,0,4,True,0.0,False,0,False,False,78.8,20.0,,Partially Digitized,30,0.0,False,0,0,Medium,Opposing,0,Delayed,6.1,False,,50.0,50.0,1,Preliminary Notification (Sec 11),18.6,Low,8.72145,77.01495,train,,,,True,True,40.0,True
SNAP-000130-1,SIH26017-PRJ-000130,2019-11-04,Madhya Pradesh,Jabalpur,State Highway,State PWD,Linear,"RFCTLARR Act, 2013",170.74,3,860.36,Homestead-Residential,False,2019-06-17,2021-12-06,903,140,2,Social Impact Assessment (SIA),11.1,-27,4,3,1,True,0.0,False,0,False,False,83.3,19.7,,Fully Digitized,92,0.0,False,1,5,Low,Not Sought,0,Adequate,19.5,True,-5.1,75.0,50.0,2,Social Impact Assessment (SIA),8.7,Low,23.52872,80.1326,train,False,On-Time,-24.0,True,True,60.0,True
SNAP-000131-1,SIH26017-PRJ-000131,2025-06-04,Karnataka,Belagavi,Railway Line/Doubling,Indian Railways,Linear,"Railways Act, 1989",518.5,10,3323.73,Government-Wasteland,False,2023-10-16,2025-12-23,799,597,6,Award Declaration (Sec 23),55.6,58,5,5,0,False,35.6,False,0,False,False,63.7,40.3,,Partially Digitized,27,21.6,True,2,7,Low,Neutral,2,Delayed,56.5,True,40.2,52.4,76.2,6,Award Declaration (Sec 23),26.6,Low,15.89497,74.35511,train,,,,True,True,42.0,True
SNAP-000132-1,SIH26017-PRJ-000132,2017-05-24,Madhya Pradesh,Chhindwara,Urban Water Supply/Sewerage,State Water/Municipal Board,Point,"RFCTLARR Act, 2013",43.28,5,1538.12,Homestead-Residential,False,2017-01-27,2018-06-12,501,117,2,Social Impact Assessment (SIA),22.2,-53,4,2,2,True,0.0,False,0,False,False,78.5,15.0,,Partially Digitized,20,0.0,True,0,6,Low,Supportive,0,Adequate,20.7,False,-34.0,,,3,Survey & Measurement,7.5,Low,22.11597,78.9971,train,False,On-Time,-3.0,True,False,-31.0,True
SNAP-000133-1,SIH26017-PRJ-000133,2018-02-28,Madhya Pradesh,Bhopal,Special Economic Zone,State SEZ Authority,Area,"RFCTLARR Act, 2013",1965.94,48,12936.36,Government-Wasteland,False,2017-12-24,2024-04-14,2303,66,1,Preliminary Notification (Sec 11),0.0,0,4,0,2,True,0.0,False,0,False,False,64.0,25.7,54.1,Partially Digitized,689,0.0,False,1,0,Medium,Opposing,0,Delayed,5.7,False,-16.3,0.0,100.0,1,Preliminary Notification (Sec 11),25.9,Low,23.49848,77.6187,validation,False,Minor Delay (<=6mo),141.0,True,True,33.0,True
SNAP-000134-1,SIH26017-PRJ-000134,2020-09-05,Madhya Pradesh,Chhindwara,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1701.96,58,1987.49,Agricultural,True,2019-06-08,2022-11-09,1250,455,5,Final Declaration (Sec 19),44.4,40,4,3,0,False,5.8,False,0,False,False,62.2,38.4,56.9,Fully Digitized,136,0.0,True,9,43,Medium,Opposing,1,Insufficient,45.4,True,-5.1,0.0,100.0,5,Final Declaration (Sec 19),35.5,Medium,21.87833,78.80058,test,False,Minor Delay (<=6mo),55.0,True,True,88.0,True
SNAP-000134-2,SIH26017-PRJ-000134,2021-10-08,Madhya Pradesh,Chhindwara,Industrial Corridor,State Industrial Dev. Corp,Area,"RFCTLARR Act, 2013",1701.96,58,1987.49,Agricultural,True,2019-06-08,2022-11-09,1250,853,7,Compensation Disbursement,66.7,161,4,3,0,False,51.9,True,1,False,True,61.5,39.1,56.9,Fully Digitized,136,47.4,True,14,43,Medium,Opposing,6,Delayed,65.6,True,-3.3,40.0,100.0,7,Compensation Disbursement,50.0,Medium,21.87833,78.80058,test,False,Minor Delay (<=6mo),55.0,True,True,179.0,True
SNAP-000135-1,SIH26017-PRJ-000135,2025-01-22,Odisha,Khordha,Renewable Energy Park,State Renewable Energy Agency,Area,"RFCTLARR Act, 2013",225.44,9,1452.76,Agricultural,False,2024-06-13,2030-03-01,2087,223,2,Social Impact Assessment (SIA),11.1,58,4,3,1,True,0.0,False,0,False,False,63.7,31.8,43.1,Partially Digitized,21,0.0,False,1,23,Low,Opposing,2,Insufficient,15.1,True,84.7,55.9,67.6,2,Social Impact Assessment (SIA),29.1,Low,20.11169,85.50536,train,,,,False,True,115.0,True
SNAP-000136-1,SIH26017-PRJ-000136,2020-09-23,Uttar Pradesh,Gautam Buddh Nagar,National Highway,NHAI,Linear,"National Highways Act, 1956",241.19,6,2849.88,Agricultural,False,2019-12-16,2022-02-09,786,282,4,Draft Declaration,33.3,-7,5,5,0,False,0.0,False,0,False,False,76.6,20.3,,Fully Digitized,15,0.0,True,0,9,Low,Supportive,0,Insufficient,28.3,True,30.6,66.7,53.3,4,Draft Declaration,13.5,Low,28.58998,77.41397,train,False,On-Time,-28.0,True,False,9.0,True
SNAP-000136-2,SIH26017-PRJ-000136,2021-05-14,Uttar Pradesh,Gautam Buddh Nagar,National Highway,NHAI,Linear,"National Highways Act, 1956",241.19,6,2849.88,Agricultural,False,2019-12-16,2022-02-09,786,515,7,Compensation Disbursement,66.7,2,5,5,0,False,34.7,False,0,False,False,74.6,20.3,,Fully Digitized,15,31.2,True,1,9,Low,Supportive,3,Delayed,56.9,True,30.0,65.0,60.0,7,Compensation Disbursement,18.6,Low,28.58998,77.41397,train,False,On-Time,-28.0,True,False,-4.0,True
SNAP-000137-1,SIH26017-PRJ-000137,2024-02-29,Chhattisgarh,Raipur,National Highway,NHAI,Linear,"National Highways Act, 1956",81.06,5,2714.16,Agricultural,False,2022-10-29,2026-01-04,1163,488,5,Final Declaration (Sec 19),44.4,96,5,5,0,False,5.1,False,0,False,False,72.3,28.3,,Fully Digitized,3,0.0,True,0,12,Medium,Neutral,0,Delayed,42.9,True,60.5,65.9,63.6,5,Final Declaration (Sec 19),19.8,Low,21.23483,81.52803,test,False,Minor Delay (<=6mo),109.0,True,True,162.0,True
SNAP-000137-2,SIH26017-PRJ-000137,2025-03-24,Chhattisgarh,Raipur,National Highway,NHAI,Linear,"National Highways Act, 1956",81.06,5,2714.16,Agricultural,False,2022-10-29,2026-01-04,1163,877,7,Compensation Disbursement,66.7,352,5,5,0,False,32.3,False,0,False,False,71.9,27.5,,Fully Digitized,3,32.2,True,0,12,Medium,Neutral,2,Insufficient,56.9,True,65.6,63.8,69.0,7,Compensation Disbursement,44.9,Medium,21.23483,81.52803,test,False,Minor Delay (<=6mo),109.0,True,False,24.0,True
SNAP-000138-1,SIH26017-PRJ-000138,2020-06-16,Madhya Pradesh,Chhindwara,Airport Expansion,Airports Authority of India,Point,"RFCTLARR Act, 2013",57.08,7,18316.13,Agricultural,True,2018-10-21,2021-03-14,875,604,7,Compensation Disbursement,66.7,45,5,5,0,False,40.3,False,0,False,False,92.9,2.1,,Not Digitized,4,29.1,True,0,9,Medium,Neutral,4,Adequate,68.7,False,-5.1,20.0,80.0,7,Compensation Disbursement,14.6,Low,22.18,78.81724,train,False,On-Time,-10.0,True,False,-22.0,True
