project_id,approval_type,required_flag,applied_date,approved_date,status,approving_authority,days_taken,is_critical_path_approval
SIH26017-PRJ-000191,State Govt Approval,True,2021-04-18,2021-05-18,Approved,State Government,30.0,True
SIH26017-PRJ-000191,District Collector Approval,True,2021-03-29,2021-05-01,Approved,District Collector,33.0,False
SIH26017-PRJ-000191,Environmental Clearance,True,2021-07-11,2022-02-19,Approved,State Environment Dept / MoEFCC,223.0,True
SIH26017-PRJ-000192,SIA Approval,True,2016-03-20,2016-05-19,Approved,District Collector,60.0,True
SIH26017-PRJ-000192,State Govt Approval,True,2016-04-26,2016-06-18,Approved,State Government,53.0,True
SIH26017-PRJ-000192,District Collector Approval,True,2016-03-07,2016-05-03,Approved,District Collector,57.0,False
SIH26017-PRJ-000192,Environmental Clearance,True,2016-06-04,2017-07-18,Approved,State Environment Dept / MoEFCC,409.0,True
SIH26017-PRJ-000193,SIA Approval,True,2022-05-30,2022-08-03,Approved,District Collector,65.0,True
SIH26017-PRJ-000193,State Govt Approval,True,2022-07-05,2022-09-22,Approved,State Government,79.0,True
SIH26017-PRJ-000193,District Collector Approval,True,2022-06-02,2022-06-25,Approved,District Collector,23.0,False
SIH26017-PRJ-000193,Environmental Clearance,True,2022-09-03,2023-05-03,Approved,State Environment Dept / MoEFCC,242.0,True
SIH26017-PRJ-000194,SIA Approval,True,2018-02-17,2018-06-02,Approved,District Collector,105.0,True
SIH26017-PRJ-000194,State Govt Approval,True,2018-02-09,2018-04-03,Approved,State Government,53.0,True
SIH26017-PRJ-000194,District Collector Approval,True,2018-02-04,2018-03-04,Approved,District Collector,28.0,False
SIH26017-PRJ-000194,Environmental Clearance,True,2018-04-08,2018-11-10,Approved,State Environment Dept / MoEFCC,216.0,True
SIH26017-PRJ-000195,SIA Approval,True,2017-07-25,2017-11-24,Approved,District Collector,122.0,True
SIH26017-PRJ-000195,State Govt Approval,True,2017-08-22,2017-10-14,Approved,State Government,53.0,True
SIH26017-PRJ-000195,District Collector Approval,True,2017-07-01,2017-08-01,Approved,District Collector,31.0,False
SIH26017-PRJ-000195,Environmental Clearance,True,2017-11-14,2018-06-08,Approved,State Environment Dept / MoEFCC,206.0,True
SIH26017-PRJ-000196,SIA Approval,True,2022-05-08,2022-07-25,Approved,District Collector,78.0,True
SIH26017-PRJ-000196,State Govt Approval,True,2022-04-25,2022-08-08,Approved,State Government,105.0,True
SIH26017-PRJ-000196,District Collector Approval,True,2022-04-19,2022-07-01,Approved,District Collector,73.0,False
SIH26017-PRJ-000196,Environmental Clearance,True,2022-05-15,2023-09-27,Approved,State Environment Dept / MoEFCC,500.0,True
SIH26017-PRJ-000196,Ministry Approval,True,2022-09-17,2023-05-10,Approved,Concerned Central Ministry,235.0,False
SIH26017-PRJ-000197,SIA Approval,True,2016-11-19,2017-03-15,Approved,District Collector,116.0,True
SIH26017-PRJ-000197,State Govt Approval,True,2016-12-22,2017-03-04,Approved,State Government,72.0,True
SIH26017-PRJ-000197,District Collector Approval,True,2016-11-19,2016-12-31,Approved,District Collector,42.0,False
SIH26017-PRJ-000197,Environmental Clearance,True,2017-01-27,2017-10-08,Approved,State Environment Dept / MoEFCC,254.0,True
SIH26017-PRJ-000198,SIA Approval,True,2021-06-12,2021-08-07,Approved,District Collector,56.0,True
SIH26017-PRJ-000198,State Govt Approval,True,2021-06-19,2021-08-04,Approved,State Government,46.0,True
SIH26017-PRJ-000198,District Collector Approval,True,2021-05-04,2021-05-28,Approved,District Collector,24.0,False
SIH26017-PRJ-000198,Environmental Clearance,True,2021-09-25,2022-03-13,Approved,State Environment Dept / MoEFCC,169.0,True
SIH26017-PRJ-000199,SIA Approval,True,2024-03-10,2024-07-19,Approved,District Collector,131.0,True
SIH26017-PRJ-000199,State Govt Approval,True,2024-02-28,2024-05-23,Approved,State Government,85.0,True
SIH26017-PRJ-000199,District Collector Approval,True,2024-02-27,2024-04-25,Approved,District Collector,58.0,False
SIH26017-PRJ-000199,Forest Clearance,True,2024-04-18,2025-11-03,Approved,State Forest Dept,564.0,True
SIH26017-PRJ-000199,Environmental Clearance,True,2024-03-16,2024-11-29,Approved,State Environment Dept / MoEFCC,258.0,True
SIH26017-PRJ-000200,SIA Approval,True,2021-07-17,2022-01-16,Approved,District Collector,183.0,True
SIH26017-PRJ-000200,State Govt Approval,True,2021-08-18,2021-10-28,Approved,State Government,71.0,True
SIH26017-PRJ-000200,District Collector Approval,True,2021-06-21,2021-07-24,Approved,District Collector,33.0,False
SIH26017-PRJ-000200,Forest Clearance,True,2021-10-11,2022-06-02,Approved,State Forest Dept,234.0,True
SIH26017-PRJ-000200,Environmental Clearance,True,2021-09-18,2022-04-26,Approved,State Environment Dept / MoEFCC,220.0,True
SIH26017-PRJ-000201,SIA Approval,True,2022-02-01,2022-04-27,Approved,District Collector,85.0,True
SIH26017-PRJ-000201,State Govt Approval,True,2022-01-25,2022-05-23,Approved,State Government,118.0,True
SIH26017-PRJ-000201,District Collector Approval,True,2021-12-24,2022-01-19,Approved,District Collector,26.0,False
SIH26017-PRJ-000201,Environmental Clearance,True,2022-05-23,2023-04-10,Approved,State Environment Dept / MoEFCC,322.0,True
SIH26017-PRJ-000202,SIA Approval,True,2022-07-24,2022-10-22,Approved,District Collector,90.0,True
SIH26017-PRJ-000202,State Govt Approval,True,2022-07-08,2022-09-02,Approved,State Government,56.0,True
SIH26017-PRJ-000202,District Collector Approval,True,2022-06-24,2022-08-04,Approved,District Collector,41.0,False
SIH26017-PRJ-000202,Environmental Clearance,True,2022-09-04,2023-04-09,Approved,State Environment Dept / MoEFCC,217.0,True
SIH26017-PRJ-000203,SIA Approval,True,2023-10-22,2024-03-14,Approved,District Collector,144.0,True
SIH26017-PRJ-000203,State Govt Approval,True,2023-10-04,2024-01-17,Approved,State Government,105.0,True
SIH26017-PRJ-000203,District Collector Approval,True,2023-10-20,2023-12-02,Approved,District Collector,43.0,False
SIH26017-PRJ-000203,Environmental Clearance,True,2024-02-24,2025-04-06,Approved,State Environment Dept / MoEFCC,407.0,True
SIH26017-PRJ-000204,SIA Approval,True,2020-09-22,,Rejected,District Collector,,True
SIH26017-PRJ-000204,State Govt Approval,True,2020-11-18,2021-01-18,Approved,State Government,61.0,True
SIH26017-PRJ-000204,District Collector Approval,True,2020-10-01,2020-11-07,Approved,District Collector,37.0,False
SIH26017-PRJ-000204,Environmental Clearance,True,2020-12-06,2021-06-22,Approved,State Environment Dept / MoEFCC,198.0,True
SIH26017-PRJ-000204,Ministry Approval,True,2021-03-12,2021-12-25,Approved,Concerned Central Ministry,288.0,False
SIH26017-PRJ-000205,SIA Approval,True,2024-02-06,2024-09-09,Approved,District Collector,216.0,True
SIH26017-PRJ-000205,State Govt Approval,True,2024-03-12,2024-05-17,Approved,State Government,66.0,True
SIH26017-PRJ-000205,District Collector Approval,True,2024-02-10,2024-03-08,Approved,District Collector,27.0,False
SIH26017-PRJ-000205,Environmental Clearance,True,2024-04-27,2024-11-25,Approved,State Environment Dept / MoEFCC,212.0,True
SIH26017-PRJ-000205,Ministry Approval,True,2024-07-10,2024-11-10,Approved,Concerned Central Ministry,123.0,False
SIH26017-PRJ-000206,SIA Approval,True,2019-04-23,2019-06-19,Approved,District Collector,57.0,True
SIH26017-PRJ-000206,State Govt Approval,True,2019-05-04,2019-07-22,Approved,State Government,79.0,True
SIH26017-PRJ-000206,District Collector Approval,True,2019-04-07,,Rejected,District Collector,,False
SIH26017-PRJ-000206,Environmental Clearance,True,2019-05-24,2020-11-13,Approved,State Environment Dept / MoEFCC,539.0,True
SIH26017-PRJ-000207,SIA Approval,True,2017-11-27,2018-02-02,Approved,District Collector,67.0,True
SIH26017-PRJ-000207,State Govt Approval,True,2017-11-22,2017-12-30,Approved,State Government,38.0,True
SIH26017-PRJ-000207,District Collector Approval,True,2017-11-17,2018-01-26,Approved,District Collector,70.0,False
SIH26017-PRJ-000207,Forest Clearance,True,2018-01-24,2018-12-20,Approved,State Forest Dept,330.0,True
SIH26017-PRJ-000207,Environmental Clearance,True,2018-02-20,2018-09-17,Approved,State Environment Dept / MoEFCC,209.0,True
SIH26017-PRJ-000208,SIA Approval,True,2022-09-29,2022-12-11,Approved,District Collector,73.0,True
SIH26017-PRJ-000208,State Govt Approval,True,2022-11-14,2023-02-05,Approved,State Government,83.0,True
SIH26017-PRJ-000208,District Collector Approval,True,2022-09-26,2022-11-01,Approved,District Collector,36.0,False
SIH26017-PRJ-000208,Environmental Clearance,True,2022-10-17,2023-05-23,Approved,State Environment Dept / MoEFCC,218.0,True
SIH26017-PRJ-000209,SIA Approval,True,2022-07-07,2022-11-10,Approved,District Collector,126.0,True
SIH26017-PRJ-000209,State Govt Approval,True,2022-07-01,2022-10-09,Approved,State Government,100.0,True
SIH26017-PRJ-000209,District Collector Approval,True,2022-06-14,2022-08-12,Approved,District Collector,59.0,False
SIH26017-PRJ-000209,Environmental Clearance,True,2022-09-06,2023-09-11,Approved,State Environment Dept / MoEFCC,370.0,True
SIH26017-PRJ-000210,SIA Approval,True,2018-02-20,2018-06-03,Approved,District Collector,103.0,True
SIH26017-PRJ-000210,State Govt Approval,True,2018-02-02,2018-05-08,Approved,State Government,95.0,True
SIH26017-PRJ-000210,District Collector Approval,True,2018-01-16,2018-03-13,Approved,District Collector,56.0,False
SIH26017-PRJ-000210,Environmental Clearance,True,2018-06-06,2019-08-25,Approved,State Environment Dept / MoEFCC,445.0,True
SIH26017-PRJ-000211,SIA Approval,True,2016-01-19,2016-03-19,Approved,District Collector,60.0,True
SIH26017-PRJ-000211,State Govt Approval,True,2016-02-08,2016-04-07,Approved,State Government,59.0,True
SIH26017-PRJ-000211,District Collector Approval,True,2016-01-07,2016-03-18,Approved,District Collector,71.0,False
SIH26017-PRJ-000211,Forest Clearance,True,2016-02-25,,Rejected,State Forest Dept,,True
SIH26017-PRJ-000211,Environmental Clearance,True,2016-05-28,2017-05-20,Approved,State Environment Dept / MoEFCC,357.0,True
SIH26017-PRJ-000211,Ministry Approval,True,2016-06-15,2017-02-01,Approved,Concerned Central Ministry,231.0,False
SIH26017-PRJ-000212,SIA Approval,True,2016-08-30,2016-11-01,Approved,District Collector,63.0,True
SIH26017-PRJ-000212,State Govt Approval,True,2016-08-19,2016-10-06,Approved,State Government,48.0,True
SIH26017-PRJ-000212,District Collector Approval,True,2016-08-12,2016-09-13,Approved,District Collector,32.0,False
SIH26017-PRJ-000212,Environmental Clearance,True,2016-11-06,2017-05-14,Approved,State Environment Dept / MoEFCC,189.0,True
SIH26017-PRJ-000213,SIA Approval,True,2020-08-02,2020-10-21,Approved,District Collector,80.0,True
SIH26017-PRJ-000213,State Govt Approval,True,2020-10-03,2020-10-31,Approved,State Government,28.0,True
SIH26017-PRJ-000213,District Collector Approval,True,2020-08-20,,Rejected,District Collector,,False
SIH26017-PRJ-000213,Environmental Clearance,True,2020-11-03,2021-12-18,Approved,State Environment Dept / MoEFCC,410.0,True
SIH26017-PRJ-000214,SIA Approval,True,2016-05-21,2016-08-30,Approved,District Collector,101.0,True
SIH26017-PRJ-000214,State Govt Approval,True,2016-07-25,2016-10-15,Approved,State Government,82.0,True
SIH26017-PRJ-000214,District Collector Approval,True,2016-05-17,2016-07-07,Approved,District Collector,51.0,False
SIH26017-PRJ-000214,Environmental Clearance,True,2016-09-06,2017-05-31,Approved,State Environment Dept / MoEFCC,267.0,True
SIH26017-PRJ-000214,Ministry Approval,True,2016-10-01,2017-06-25,Approved,Concerned Central Ministry,267.0,False
SIH26017-PRJ-000214,Defence NOC,True,2016-07-29,2016-11-17,Approved,Ministry of Defence,111.0,False
SIH26017-PRJ-000215,SIA Approval,True,2019-01-22,2019-06-05,Approved,District Collector,134.0,True
SIH26017-PRJ-000215,State Govt Approval,True,2019-03-09,2019-04-28,Approved,State Government,50.0,True
SIH26017-PRJ-000215,District Collector Approval,True,2019-01-18,2019-02-08,Approved,District Collector,21.0,False
SIH26017-PRJ-000215,Forest Clearance,True,2019-04-03,2020-03-21,Approved,State Forest Dept,353.0,True
SIH26017-PRJ-000215,Environmental Clearance,True,2019-04-22,2019-09-02,Approved,State Environment Dept / MoEFCC,133.0,True
SIH26017-PRJ-000216,SIA Approval,True,2021-05-06,2021-06-29,Approved,District Collector,54.0,True
SIH26017-PRJ-000216,State Govt Approval,True,2021-06-28,2021-09-16,Approved,State Government,80.0,True
SIH26017-PRJ-000216,District Collector Approval,True,2021-05-02,2021-06-11,Approved,District Collector,40.0,False
SIH26017-PRJ-000216,Environmental Clearance,True,2021-09-13,2022-08-20,Approved,State Environment Dept / MoEFCC,341.0,True
SIH26017-PRJ-000217,SIA Approval,True,2019-10-27,2020-01-31,Approved,District Collector,96.0,True
SIH26017-PRJ-000217,State Govt Approval,True,2019-11-16,2020-01-19,Approved,State Government,64.0,True
SIH26017-PRJ-000217,District Collector Approval,True,2019-11-23,2019-12-10,Approved,District Collector,17.0,False
SIH26017-PRJ-000217,Environmental Clearance,True,2020-01-12,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000218,SIA Approval,True,2018-10-01,2019-02-10,Approved,District Collector,132.0,True
SIH26017-PRJ-000218,State Govt Approval,True,2018-11-03,2019-02-23,Approved,State Government,112.0,True
SIH26017-PRJ-000218,District Collector Approval,True,2018-10-14,2018-11-18,Approved,District Collector,35.0,False
SIH26017-PRJ-000218,Environmental Clearance,True,2018-12-25,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000219,SIA Approval,True,2020-06-22,2020-08-05,Approved,District Collector,44.0,True
SIH26017-PRJ-000219,State Govt Approval,True,2020-08-06,2020-09-17,Approved,State Government,42.0,True
SIH26017-PRJ-000219,District Collector Approval,True,2020-06-19,2020-07-24,Approved,District Collector,35.0,False
SIH26017-PRJ-000219,Environmental Clearance,True,2020-11-01,,Rejected,State Environment Dept / MoEFCC,,True
SIH26017-PRJ-000220,SIA Approval,True,2019-06-01,2019-07-22,Approved,District Collector,51.0,True
SIH26017-PRJ-000220,State Govt Approval,True,2019-06-25,2019-08-10,Approved,State Government,46.0,True
SIH26017-PRJ-000220,District Collector Approval,True,2019-05-17,2019-06-18,Approved,District Collector,32.0,False
SIH26017-PRJ-000220,Environmental Clearance,True,2019-07-22,2020-04-01,Approved,State Environment Dept / MoEFCC,254.0,True
SIH26017-PRJ-000220,Ministry Approval,True,2019-10-24,2020-02-06,Approved,Concerned Central Ministry,105.0,False
SIH26017-PRJ-000221,SIA Approval,True,2023-08-10,2023-10-29,Approved,District Collector,80.0,True
SIH26017-PRJ-000221,State Govt Approval,True,2023-09-01,2023-10-13,Approved,State Government,42.0,True
SIH26017-PRJ-000221,District Collector Approval,True,2023-08-02,2023-09-23,Approved,District Collector,52.0,False
SIH26017-PRJ-000221,Environmental Clearance,True,2023-12-11,2024-09-22,Approved,State Environment Dept / MoEFCC,286.0,True
SIH26017-PRJ-000222,SIA Approval,True,2017-10-20,2017-12-24,Approved,District Collector,65.0,True
SIH26017-PRJ-000222,State Govt Approval,True,2017-11-05,2018-02-28,Approved,State Government,115.0,True
SIH26017-PRJ-000222,District Collector Approval,True,2017-10-11,2017-11-11,Approved,District Collector,31.0,False
SIH26017-PRJ-000222,Environmental Clearance,True,2018-02-01,2018-05-30,Approved,State Environment Dept / MoEFCC,118.0,True
SIH26017-PRJ-000222,Ministry Approval,True,2018-03-15,2018-10-30,Approved,Concerned Central Ministry,229.0,False
SIH26017-PRJ-000223,SIA Approval,True,2019-03-15,2019-07-23,Approved,District Collector,130.0,True
SIH26017-PRJ-000223,State Govt Approval,True,2019-05-12,2019-07-25,Approved,State Government,74.0,True
SIH26017-PRJ-000223,District Collector Approval,True,2019-04-01,2019-05-20,Approved,District Collector,49.0,False
SIH26017-PRJ-000223,Environmental Clearance,True,2019-07-21,2020-05-17,Approved,State Environment Dept / MoEFCC,301.0,True
SIH26017-PRJ-000224,SIA Approval,True,2018-02-17,2018-05-02,Approved,District Collector,74.0,True
SIH26017-PRJ-000224,State Govt Approval,True,2018-04-05,2018-06-09,Approved,State Government,65.0,True
SIH26017-PRJ-000224,District Collector Approval,True,2018-03-01,2018-04-03,Approved,District Collector,33.0,False
SIH26017-PRJ-000224,Environmental Clearance,True,2018-06-19,2019-01-11,Approved,State Environment Dept / MoEFCC,206.0,True
SIH26017-PRJ-000224,Ministry Approval,True,2018-07-26,2018-11-02,Approved,Concerned Central Ministry,99.0,False
SIH26017-PRJ-000224,Defence NOC,True,2018-05-03,2018-11-14,Approved,Ministry of Defence,195.0,False
SIH26017-PRJ-000225,SIA Approval,True,2016-10-07,2016-12-06,Approved,District Collector,60.0,True
SIH26017-PRJ-000225,State Govt Approval,True,2016-09-28,2016-11-21,Approved,State Government,54.0,True
SIH26017-PRJ-000225,District Collector Approval,True,2016-09-02,2016-09-28,Approved,District Collector,26.0,False
SIH26017-PRJ-000225,Environmental Clearance,True,2017-01-30,2017-11-09,Approved,State Environment Dept / MoEFCC,283.0,True
SIH26017-PRJ-000226,SIA Approval,True,2021-01-15,2021-07-13,Approved,District Collector,179.0,True
SIH26017-PRJ-000226,State Govt Approval,True,2021-02-19,2021-04-05,Approved,State Government,45.0,True
SIH26017-PRJ-000226,District Collector Approval,True,2021-02-04,2021-02-18,Approved,District Collector,14.0,False
SIH26017-PRJ-000226,Environmental Clearance,True,2021-05-22,2021-10-21,Approved,State Environment Dept / MoEFCC,152.0,True
SIH26017-PRJ-000226,Defence NOC,True,2021-05-18,2021-11-08,Approved,Ministry of Defence,174.0,False
SIH26017-PRJ-000227,SIA Approval,True,2021-05-05,2021-07-12,Approved,District Collector,68.0,True
SIH26017-PRJ-000227,State Govt Approval,True,2021-06-20,2021-08-13,Approved,State Government,54.0,True
SIH26017-PRJ-000227,District Collector Approval,True,2021-04-27,2021-06-02,Approved,District Collector,36.0,False
